route_id,source_id,name_source,city_source,zone_source,facilities_source,destination_id,name_dest,city_dest,zone_dest,facilities_dest,distance_km,avg_speed_kmph,travel_time_hr,ticket_price_inr,train_type,stops,delay_probability,lat_source,lon_source,lat_dest,lon_dest,source,destination,lat_destination,lon_destination
3493,934,Station_934,City_72,ER,Premium,1963,Station_1963,City_424,SR,Premium,262,80,3.27,248.63,Rajdhani,10,0.14,21.09309256949414,86.07868585322889,28.786223,92.594029,Chennai,Dehradun,16.14391549595267,89.71479379588055
184,1322,Station_1322,City_156,WR,Standard,1947,Station_1947,City_64,NWR,Basic,1136,70,16.23,748.03,Express,2,0.24,30.039012477331724,75.69739343464583,27.298815,94.759349,Jammu,Indore,12.009006099270795,86.31752342975892
8219,1682,Station_1682,City_300,NWR,Premium,1947,Station_1947,City_64,NWR,Basic,1994,120,16.62,1986.52,Express,6,0.17,12.24138493163677,91.80140501017222,27.298815,94.759349,Chandigarh,Indore,15.642530365602635,95.55354773345515
9124,1998,Station_1998,City_283,ER,Premium,1947,Station_1947,City_64,NWR,Basic,1936,70,27.66,2273.8,Rajdhani,7,0.23,18.934000505893387,96.29871414845337,27.298815,94.759349,Visakhapatnam,Ranchi,16.408584219342814,81.95320868962493
1273,1322,Station_1322,City_156,WR,Standard,961,Station_961,City_277,NER,Premium,409,50,8.18,290.98,Superfast,3,0.13,23.835452617730716,74.26071749997766,31.998132,94.0121,Indore,Chandigarh,30.570285758637365,75.2092841851364
4599,327,Station_327,City_333,NR,Standard,961,Station_961,City_277,NER,Premium,466,50,9.32,231.23,Superfast,4,0.23,8.864293917151857,89.3423269257137,31.998132,94.0121,Shimla,Dehradun,14.16826193806186,75.01714972908321
6976,671,Station_671,City_426,NCR,Basic,961,Station_961,City_277,NER,Premium,1754,70,25.06,1891.94,Express,1,0.26,35.94693487761717,74.7816932240797,31.998132,94.0121,Pune,Lucknow,11.662491805486598,92.83663295132652
707,74,Station_74,City_66,NR,Standard,961,Station_961,City_277,NER,Premium,1030,50,20.6,412.27,Express,6,0.06,19.915284248836578,87.0157012087629,31.998132,94.0121,Shillong,Madurai,27.074811541137514,78.550037755669
5607,1211,Station_1211,City_402,NR,Premium,961,Station_961,City_277,NER,Premium,1217,80,15.21,725.95,Shatabdi,8,0.21,8.683091015157938,82.82223515761163,31.998132,94.0121,Jammu,Ranchi,15.40425419037644,70.79871138145418
8030,1413,Station_1413,City_362,ER,Premium,961,Station_961,City_277,NER,Premium,1947,80,24.34,1694.61,Shatabdi,2,0.17,25.861245324708054,74.88762622304924,31.998132,94.0121,Varanasi,Trivandrum,26.54409408683289,85.68057720803202
4514,33,Station_33,City_375,ER,Basic,961,Station_961,City_277,NER,Premium,688,120,5.73,593.85,Express,5,0.18,35.7810666380971,86.48095693750223,31.998132,94.0121,Pune,Mumbai,28.25711841569457,92.72394010606776
6822,348,Station_348,City_456,NER,Standard,961,Station_961,City_277,NER,Premium,245,70,3.5,129.03,Superfast,6,0.05,31.955408570755726,92.60472326942954,31.998132,94.0121,Ranchi,Ahmedabad,36.09534540174286,84.11075153967178
7314,880,Station_880,City_467,SCR,Premium,1815,Station_1815,City_395,NER,Standard,522,100,5.22,600.9,Shatabdi,8,0.09,35.89748307415803,70.98100752543195,16.68475,91.846957,Hyderabad,Varanasi,25.991266145919365,75.65660861569428
6777,1015,Station_1015,City_77,NER,Standard,1815,Station_1815,City_395,NER,Standard,1171,80,14.64,424.99,Express,3,0.1,18.698433332028877,89.70131181806131,16.68475,91.846957,Raipur,Kolkata,24.30452889897499,85.0501181459662
1710,1506,Station_1506,City_315,SR,Standard,1815,Station_1815,City_395,NER,Standard,1887,50,37.74,1405.05,Superfast,2,0.04,34.23689496894718,91.78002135296609,16.68475,91.846957,Pune,Ahmedabad,33.54273761640455,81.69468315845677
6682,1014,Station_1014,City_285,ER,Premium,1815,Station_1815,City_395,NER,Standard,1426,100,14.26,848.5,Shatabdi,8,0.26,36.9239617744939,76.08402909323732,16.68475,91.846957,Jaipur,Shillong,28.206522066251924,95.8947446863437
9350,880,Station_880,City_467,SCR,Premium,1149,Station_1149,City_278,ER,Standard,1989,50,39.78,1628.1,Passenger,9,0.23,11.58334002016089,85.85359640428246,27.83741,73.866997,Surat,Ahmedabad,33.09780292671696,73.65697074027865
3603,1112,Station_1112,City_214,SR,Premium,1149,Station_1149,City_278,ER,Standard,1911,60,31.85,1515.47,Shatabdi,3,0.12,19.991609126498176,89.80114798466731,27.83741,73.866997,Chandigarh,Nagpur,20.53526059045008,95.88491285409087
8636,1960,Station_1960,City_164,WR,Standard,1149,Station_1149,City_278,ER,Standard,443,80,5.54,278.71,Rajdhani,6,0.17,14.493625599391098,89.76380830454258,27.83741,73.866997,Kolkata,Shimla,9.322205275757227,96.43425578572197
7066,1426,Station_1426,City_107,SCR,Basic,1149,Station_1149,City_278,ER,Standard,944,80,11.8,1080.12,Shatabdi,9,0.17,11.053187729137004,88.31617441131074,27.83741,73.866997,Kolkata,Lucknow,13.309847474498744,90.35335111617039
9658,880,Station_880,City_467,SCR,Premium,399,Station_399,City_188,NER,Basic,731,100,7.31,413.34,Superfast,3,0.0,12.91990327441666,82.49917906352383,30.151846,78.612183,Mumbai,Aurangabad,9.187372025558844,89.5978262146111
5933,693,Station_693,City_401,NWR,Standard,399,Station_399,City_188,NER,Basic,1744,100,17.44,530.25,Passenger,1,0.2,23.717445095975094,89.40408186097689,30.151846,78.612183,Ahmedabad,Hyderabad,17.826722840293673,81.07390635647893
5501,650,Station_650,City_380,NR,Basic,399,Station_399,City_188,NER,Basic,231,50,4.62,224.57,Rajdhani,2,0.2,30.971746000141607,68.53897541758832,30.151846,78.612183,Chandigarh,Bhopal,31.42386776352574,90.52303591247795
2695,1409,Station_1409,City_163,NWR,Premium,399,Station_399,City_188,NER,Basic,966,120,8.05,635.02,Shatabdi,5,0.05,24.258367999066074,73.31615020611602,30.151846,78.612183,Chennai,Jaipur,24.39761118085634,93.05319821154129
186,298,Station_298,City_244,NWR,Basic,1597,Station_1597,City_11,NER,Standard,693,50,13.86,213.91,Express,5,0.06,21.33788186860725,96.32412521670933,32.718029,72.72528,Bhopal,Guwahati,9.4335318903082,86.80142653309441
578,81,Station_81,City_103,NCR,Basic,1597,Station_1597,City_11,NER,Standard,310,100,3.1,190.24,Express,5,0.26,35.50890637272062,69.24161114883634,32.718029,72.72528,Aurangabad,Nagpur,32.59027832280693,89.04812413580169
5775,673,Station_673,City_55,NER,Basic,1597,Station_1597,City_11,NER,Standard,974,100,9.74,1152.85,Superfast,0,0.25,14.869366856408647,93.95273485566585,32.718029,72.72528,Madurai,Hyderabad,26.593774458595025,76.38906038989302
4441,479,Station_479,City_449,SR,Standard,1597,Station_1597,City_11,NER,Standard,82,60,1.37,37.23,Passenger,9,0.09,32.00508456207017,70.42544109672468,32.718029,72.72528,Chandigarh,Amritsar,25.57133836548818,96.22633643051817
2831,298,Station_298,City_244,NWR,Basic,1866,Station_1866,City_86,SCR,Standard,709,70,10.13,280.24,Rajdhani,1,0.25,26.06601544422138,79.57536613280784,9.276363,82.862503,Raipur,Trivandrum,35.15158584255767,79.53655828985903
9792,42,Station_42,City_402,WR,Basic,1866,Station_1866,City_86,SCR,Standard,1957,120,16.31,1554.0,Shatabdi,3,0.08,9.166901686869766,96.82766909173341,9.276363,82.862503,Chennai,Indore,12.482784272401663,81.80871780879548
1831,1150,Station_1150,City_353,ER,Standard,1866,Station_1866,City_86,SCR,Standard,1845,70,26.36,1921.56,Shatabdi,5,0.19,30.54320939782697,95.79820885798527,9.276363,82.862503,Jodhpur,Mumbai,20.445775397544892,68.5550979258215
6645,172,Station_172,City_266,ER,Premium,1866,Station_1866,City_86,SCR,Standard,1903,60,31.72,1197.41,Passenger,8,0.28,11.32454023701137,88.19712776372914,9.276363,82.862503,Indore,Ranchi,26.45605881805272,94.15069859690742
3923,298,Station_298,City_244,NWR,Basic,1761,Station_1761,City_471,NER,Basic,1439,60,23.98,1422.05,Superfast,6,0.28,32.135429631368915,92.62198061760402,31.269226,69.588876,Varanasi,Bhopal,9.442960548091254,68.37822115937078
7648,1050,Station_1050,City_333,NER,Basic,1761,Station_1761,City_471,NER,Basic,1600,100,16.0,1146.65,Passenger,5,0.25,28.530021378734777,75.01579005241823,31.269226,69.588876,Dehradun,Bhopal,25.797573778684775,75.18873938374277
5172,104,Station_104,City_286,NWR,Basic,1761,Station_1761,City_471,NER,Basic,1406,70,20.09,1682.61,Superfast,10,0.29,9.644226029852092,76.61104722455168,31.269226,69.588876,Indore,Kochi,33.50208346307234,87.98290449588698
4981,1335,Station_1335,City_89,WR,Standard,1761,Station_1761,City_471,NER,Basic,1180,60,19.67,1180.52,Shatabdi,3,0.14,29.15418748205133,91.49694068025039,31.269226,69.588876,Mumbai,Mysuru,28.746707959215282,94.43332478514135
8947,298,Station_298,City_244,NWR,Basic,1328,Station_1328,City_200,NCR,Standard,1462,120,12.18,1179.54,Superfast,9,0.14,16.793266564575845,94.58876066453958,9.826786,83.676009,Chennai,Ahmedabad,36.03051892690577,94.11263394609516
2580,1435,Station_1435,City_465,WR,Standard,1328,Station_1328,City_200,NCR,Standard,707,80,8.84,560.44,Shatabdi,10,0.02,20.162006850377672,89.52580667636609,9.826786,83.676009,Chennai,Trivandrum,14.867909676380922,76.69365326535906
1179,1254,Station_1254,City_106,NCR,Standard,1328,Station_1328,City_200,NCR,Standard,621,50,12.42,350.08,Passenger,1,0.26,11.59903982686204,74.07967978036797,9.826786,83.676009,Jaipur,Indore,8.432448616217092,79.83879678567085
2704,165,Station_165,City_59,NCR,Basic,1328,Station_1328,City_200,NCR,Standard,283,70,4.04,218.77,Express,0,0.26,21.491398157226143,91.09874514443555,9.826786,83.676009,Varanasi,Hyderabad,13.705851504127228,72.70406237129384
2786,628,Station_628,City_14,NCR,Basic,1328,Station_1328,City_200,NCR,Standard,1045,80,13.06,766.96,Express,0,0.01,14.368861341631392,90.41188018379326,9.826786,83.676009,Nagpur,Mumbai,8.827061420747919,78.97206239703264
6328,894,Station_894,City_132,SCR,Premium,1328,Station_1328,City_200,NCR,Standard,1646,70,23.51,609.14,Superfast,5,0.0,15.760189918245697,85.79627671379204,9.826786,83.676009,Coimbatore,Pune,10.107199472873209,71.97131726424318
9338,298,Station_298,City_244,NWR,Basic,1762,Station_1762,City_53,NCR,Standard,1928,80,24.1,1016.14,Shatabdi,9,0.11,22.893996835630603,92.35581644466716,27.649369,84.218483,Bengaluru,Ahmedabad,13.240962956328872,90.04306067348759
3326,1732,Station_1732,City_89,NWR,Standard,1762,Station_1762,City_53,NCR,Standard,388,60,6.47,225.71,Passenger,6,0.23,18.269364607123187,84.35950366624277,27.649369,84.218483,Chennai,Jodhpur,29.269462517390046,83.4190581363316
9776,857,Station_857,City_235,ER,Standard,1762,Station_1762,City_53,NCR,Standard,1492,100,14.92,1078.25,Passenger,0,0.06,13.990381272655085,80.68882999919862,27.649369,84.218483,Trivandrum,Jammu,36.14492189371908,75.25178670127204
2083,515,Station_515,City_440,NER,Standard,1762,Station_1762,City_53,NCR,Standard,318,60,5.3,373.23,Passenger,8,0.07,27.537394734900012,73.3477213380566,27.649369,84.218483,Raipur,Amritsar,23.095819054990674,77.8473460072893
1206,301,Station_301,City_269,SCR,Standard,1762,Station_1762,City_53,NCR,Standard,1672,50,33.44,1050.98,Express,6,0.16,20.099983782264793,80.74340154209291,27.649369,84.218483,Visakhapatnam,Pune,32.729678150630164,90.68716433734122
6654,791,Station_791,City_456,NER,Premium,1762,Station_1762,City_53,NCR,Standard,891,100,8.91,547.01,Rajdhani,3,0.18,29.87976742245187,91.22605434031969,27.649369,84.218483,Varanasi,Jaipur,8.21697317934238,85.02018503296301
8684,31,Station_31,City_166,SCR,Standard,1762,Station_1762,City_53,NCR,Standard,443,120,3.69,181.46,Passenger,6,0.15,29.14708269444025,70.9059299534714,27.649369,84.218483,Kolkata,Varanasi,27.283114636496528,81.14413616889271
8525,589,Station_589,City_290,WR,Premium,1762,Station_1762,City_53,NCR,Standard,1018,100,10.18,968.4,Express,3,0.13,19.501560420092453,87.46087665855893,27.649369,84.218483,Patna,Guwahati,27.78918159104969,84.41478980605343
2600,1163,Station_1163,City_34,NWR,Premium,858,Station_858,City_3,NER,Premium,719,80,8.99,561.14,Rajdhani,1,0.04,34.78402520372045,75.69371391414579,23.380566,69.408577,Jaipur,Bengaluru,9.113345700150344,96.10117913832781
3488,1759,Station_1759,City_64,NR,Standard,858,Station_858,City_3,NER,Premium,592,60,9.87,362.04,Shatabdi,10,0.28,10.265056476132099,87.45013900192716,23.380566,69.408577,Jammu,Patna,36.883936617516724,76.82672602213803
6027,767,Station_767,City_492,SCR,Standard,858,Station_858,City_3,NER,Premium,1201,120,10.01,604.01,Rajdhani,5,0.29,9.410652934884055,72.94725027556021,23.380566,69.408577,Visakhapatnam,Kolkata,16.79363653392239,90.73094801150305
7132,1678,Station_1678,City_299,NWR,Basic,858,Station_858,City_3,NER,Premium,1105,60,18.42,1167.55,Passenger,7,0.17,14.316974185038557,70.98042968260334,23.380566,69.408577,Mumbai,Patna,35.497713323307764,85.30703669145171
4252,1163,Station_1163,City_34,NWR,Premium,1146,Station_1146,City_71,SR,Standard,448,50,8.96,358.63,Superfast,0,0.2,20.375449778410513,85.48254553471267,10.546055,79.084007,Nagpur,Varanasi,31.88223354057099,78.09143866938419
4447,15,Station_15,City_195,SR,Premium,1146,Station_1146,City_71,SR,Standard,1391,120,11.59,701.76,Express,10,0.13,26.075131039536416,93.37122579626657,10.546055,79.084007,Hyderabad,Mysuru,12.551369589845656,95.50700821318111
2631,1080,Station_1080,City_123,NER,Basic,1422,Station_1422,City_198,SCR,Standard,1194,120,9.95,1113.95,Shatabdi,1,0.13,9.417907379182918,79.14546499567172,18.812103,76.254861,Visakhapatnam,Jodhpur,12.624494872796296,77.40032933351212
247,906,Station_906,City_435,WR,Standard,1422,Station_1422,City_198,SCR,Standard,691,100,6.91,788.7,Rajdhani,7,0.11,14.333378601484583,93.93910732455969,18.812103,76.254861,Ranchi,Kochi,15.061343555648978,82.05603141418896
3193,1143,Station_1143,City_321,NCR,Basic,1422,Station_1422,City_198,SCR,Standard,505,70,7.21,359.06,Superfast,8,0.03,32.03204719769195,75.87250939872102,18.812103,76.254861,Kanpur,Surat,29.756735150795738,84.93396562432456
408,409,Station_409,City_289,SCR,Standard,1422,Station_1422,City_198,SCR,Standard,242,100,2.42,172.48,Express,0,0.19,15.94128523168115,78.92340263988237,18.812103,76.254861,Jaipur,Trivandrum,12.928969194177297,69.98598497608847
6965,170,Station_170,City_493,NR,Premium,1422,Station_1422,City_198,SCR,Standard,1669,100,16.69,1600.13,Shatabdi,0,0.18,12.907674366238728,89.00085730996798,18.812103,76.254861,Jammu,Lucknow,35.19472161914755,76.34145945289781
7669,840,Station_840,City_446,SCR,Basic,1422,Station_1422,City_198,SCR,Standard,640,60,10.67,382.12,Superfast,10,0.09,31.145081661034745,96.97408627268626,18.812103,76.254861,Jammu,Patna,15.296901177138848,95.21360338802366
1607,1286,Station_1286,City_93,SCR,Basic,1422,Station_1422,City_198,SCR,Standard,227,80,2.84,271.06,Express,3,0.04,11.773091648701719,71.98790786322384,18.812103,76.254861,Jaipur,Mysuru,9.59368554659408,83.51383109058503
1406,980,Station_980,City_328,NCR,Basic,1422,Station_1422,City_198,SCR,Standard,1394,80,17.43,807.9,Superfast,5,0.18,28.480312791392368,93.14956923935476,18.812103,76.254861,Dehradun,Jodhpur,33.53814402798679,73.21769999666238
6065,321,Station_321,City_329,WR,Premium,1422,Station_1422,City_198,SCR,Standard,1306,120,10.88,614.15,Shatabdi,4,0.03,22.71387615363956,95.8178473531191,18.812103,76.254861,Kochi,Delhi,32.583520812660936,91.42174361631396
5119,1011,Station_1011,City_95,SCR,Standard,1422,Station_1422,City_198,SCR,Standard,1672,120,13.93,1657.94,Superfast,6,0.3,9.289821246487705,96.85260949697226,18.812103,76.254861,Jodhpur,Mumbai,28.88934057024955,73.94703655734466
3427,365,Station_365,City_63,ER,Premium,1422,Station_1422,City_198,SCR,Standard,1569,60,26.15,1035.97,Shatabdi,10,0.29,17.97676254162762,73.42693132572435,18.812103,76.254861,Kochi,Bhopal,9.02289973442606,92.72745514509126
3252,1080,Station_1080,City_123,NER,Basic,1134,Station_1134,City_31,NCR,Basic,651,70,9.3,480.0,Passenger,0,0.18,20.484330434546244,73.7449870914551,16.236393,90.886466,Bhopal,Jammu,29.53389512608228,71.1391508040627
3003,841,Station_841,City_170,SR,Premium,1134,Station_1134,City_31,NCR,Basic,149,100,1.49,128.97,Rajdhani,6,0.2,18.841766229876185,91.41108789246027,16.236393,90.886466,Chennai,Aurangabad,10.54360593391685,84.00773875975673
2379,794,Station_794,City_162,WR,Standard,1134,Station_1134,City_31,NCR,Basic,1292,60,21.53,647.96,Passenger,10,0.28,31.900410167637,81.33709034993221,16.236393,90.886466,Hyderabad,Trivandrum,25.301661789602417,96.44543963907151
4421,1216,Station_1216,City_305,NCR,Premium,1134,Station_1134,City_31,NCR,Basic,413,50,8.26,186.33,Express,2,0.07,31.63599228116787,92.86360636833213,16.236393,90.886466,Mumbai,Chandigarh,10.578146484916369,91.50921022467901
930,948,Station_948,City_346,ER,Premium,1134,Station_1134,City_31,NCR,Basic,1608,70,22.97,1529.03,Superfast,8,0.28,10.230832209543095,70.75296465353456,16.236393,90.886466,Pune,Hyderabad,11.344120589856232,71.58577252403896
1772,8,Station_8,City_136,WR,Standard,1134,Station_1134,City_31,NCR,Basic,1651,100,16.51,1174.78,Shatabdi,4,0.17,34.28219622151526,82.2479828899956,16.236393,90.886466,Bengaluru,Hyderabad,27.257979408569348,79.21101450448889
189,1829,Station_1829,City_459,ER,Basic,1324,Station_1324,City_332,NER,Premium,913,120,7.61,895.27,Rajdhani,5,0.06,14.370300932833825,82.05130920061356,13.890494,84.079789,Jammu,Shillong,8.423240242270575,81.86068309979028
4937,1281,Station_1281,City_320,ER,Premium,1324,Station_1324,City_332,NER,Premium,816,50,16.32,775.35,Rajdhani,6,0.23,28.98658469878124,79.43015856472766,13.890494,84.079789,Mumbai,Coimbatore,22.09690329032015,95.16161188581793
623,327,Station_327,City_333,NR,Standard,1324,Station_1324,City_332,NER,Premium,908,80,11.35,755.71,Superfast,5,0.02,9.581792814982775,92.13443435783117,13.890494,84.079789,Patna,Surat,12.5792362741509,77.48708611688777
1440,231,Station_231,City_156,SR,Premium,1324,Station_1324,City_332,NER,Premium,1400,100,14.0,1049.96,Shatabdi,2,0.28,21.569008542080866,72.3347671724794,13.890494,84.079789,Jammu,Guwahati,25.050097806479496,77.84721365449248
9295,380,Station_380,City_156,ER,Premium,1324,Station_1324,City_332,NER,Premium,1986,100,19.86,932.11,Shatabdi,3,0.28,15.967342265932944,87.31877414387952,13.890494,84.079789,Dehradun,Hyderabad,30.17807550356153,71.90963104811473
5161,1051,Station_1051,City_437,WR,Premium,1324,Station_1324,City_332,NER,Premium,1876,100,18.76,606.58,Passenger,10,0.02,33.386899659527316,93.5478143447699,13.890494,84.079789,Nagpur,Raipur,12.596878010257065,89.89356522165788
1871,1829,Station_1829,City_459,ER,Basic,930,Station_930,City_134,NWR,Premium,328,80,4.1,134.79,Rajdhani,3,0.01,36.219757777999575,77.79102607730857,23.76061,96.963117,Aurangabad,Raipur,20.89983272768376,72.5293057351108
238,32,Station_32,City_123,WR,Basic,930,Station_930,City_134,NWR,Premium,133,60,2.22,73.78,Passenger,1,0.02,19.277257599253943,87.5432626145771,23.76061,96.963117,Chandigarh,Nagpur,15.272550233660034,86.53178923014045
7882,293,Station_293,City_156,SCR,Premium,930,Station_930,City_134,NWR,Premium,1857,80,23.21,2213.81,Rajdhani,10,0.24,10.133250441098305,80.92254649836015,23.76061,96.963117,Ranchi,Madurai,20.118829764002584,94.32030546373113
5444,1829,Station_1829,City_459,ER,Basic,938,Station_938,City_470,SCR,Basic,1455,60,24.25,510.49,Superfast,2,0.03,35.048319238747965,86.3150908064847,21.18466,69.346686,Surat,Aurangabad,24.817026750171884,94.2307073588699
509,331,Station_331,City_398,NR,Basic,938,Station_938,City_470,SCR,Basic,805,120,6.71,875.18,Superfast,7,0.28,29.98617811219644,83.42221874038401,21.18466,69.346686,Jaipur,Hyderabad,34.69435039703618,73.10948649194938
9859,674,Station_674,City_275,NWR,Standard,938,Station_938,City_470,SCR,Basic,1246,100,12.46,920.64,Passenger,4,0.07,24.905856434553726,80.66040647988376,21.18466,69.346686,Bengaluru,Hyderabad,25.066111205794243,90.78047214782255
1537,290,Station_290,City_39,NWR,Standard,938,Station_938,City_470,SCR,Basic,807,70,11.53,620.26,Express,4,0.14,15.32367477779588,75.05975273229708,21.18466,69.346686,Aurangabad,Kanpur,14.293143577733717,94.3016827101762
7144,1355,Station_1355,City_187,SCR,Premium,938,Station_938,City_470,SCR,Basic,1282,60,21.37,891.12,Shatabdi,6,0.29,13.544588037374563,81.1036990378457,21.18466,69.346686,Delhi,Raipur,18.00322601266193,84.87842712166167
7200,860,Station_860,City_297,WR,Standard,938,Station_938,City_470,SCR,Basic,244,70,3.49,173.86,Express,1,0.25,29.22754418219468,72.73232893466162,21.18466,69.346686,Trivandrum,Shimla,35.347611013792076,87.6541709497389
190,102,Station_102,City_125,WR,Standard,1644,Station_1644,City_402,NCR,Basic,1061,80,13.26,362.98,Rajdhani,6,0.04,33.06563248497991,75.68559467959507,18.301988,69.353614,Delhi,Raipur,31.53106424698261,92.34989632520313
472,1653,Station_1653,City_147,SCR,Premium,1644,Station_1644,City_402,NCR,Basic,1910,80,23.88,1436.04,Shatabdi,5,0.25,17.573045609779996,79.7567059124173,18.301988,69.353614,Mumbai,Lucknow,26.25009431691736,74.63531100393743
7127,1509,Station_1509,City_320,WR,Premium,1644,Station_1644,City_402,NCR,Basic,1983,120,16.52,1576.75,Superfast,1,0.25,36.450326891109725,95.5222525019517,18.301988,69.353614,Trivandrum,Delhi,17.55279101977719,90.23081772369066
9078,1404,Station_1404,City_76,ER,Premium,1644,Station_1644,City_402,NCR,Basic,1488,70,21.26,781.7,Superfast,9,0.05,16.41071375809876,96.61487283104715,18.301988,69.353614,Amritsar,Indore,12.489520549120956,79.59327566352398
9349,835,Station_835,City_33,SR,Premium,1644,Station_1644,City_402,NCR,Basic,517,100,5.17,503.65,Passenger,7,0.09,10.82185255774977,95.17553563161434,18.301988,69.353614,Hyderabad,Guwahati,13.742690424784971,91.18822730831113
1774,397,Station_397,City_452,NCR,Premium,1644,Station_1644,City_402,NCR,Basic,1295,100,12.95,1375.66,Express,6,0.14,10.983839458680782,89.20176426812269,18.301988,69.353614,Jodhpur,Patna,33.449137004665204,90.31160204916506
191,928,Station_928,City_39,NR,Premium,351,Station_351,City_309,NCR,Standard,1281,70,18.3,1065.86,Superfast,9,0.01,30.820043154502297,72.8434674669581,36.857847,73.233238,Trivandrum,Lucknow,16.484226238136337,77.43643544754087
6882,261,Station_261,City_27,SCR,Basic,351,Station_351,City_309,NCR,Standard,1374,80,17.18,1126.24,Shatabdi,2,0.22,33.2325317613058,93.58419557770856,36.857847,73.233238,Madurai,Trivandrum,19.572652072395286,86.31845938839871
663,1953,Station_1953,City_189,NER,Premium,351,Station_351,City_309,NCR,Standard,95,100,0.95,66.84,Express,5,0.14,12.460953762620846,78.91574515167137,36.857847,73.233238,Aurangabad,Varanasi,23.822494879321543,72.44344252209626
6526,1443,Station_1443,City_94,ER,Premium,351,Station_351,City_309,NCR,Standard,532,100,5.32,333.02,Rajdhani,5,0.22,27.446899022913318,68.0475076144716,36.857847,73.233238,Indore,Varanasi,27.673293339528552,74.65270053428175
7128,3,Station_3,City_217,SR,Premium,351,Station_351,City_309,NCR,Standard,1362,80,17.02,1225.34,Shatabdi,1,0.18,20.691144015375404,73.36016369099859,36.857847,73.233238,Trivandrum,Indore,23.45854799902927,89.99908633656864
5480,928,Station_928,City_39,NR,Premium,314,Station_314,City_84,ER,Premium,56,80,0.7,47.36,Express,4,0.22,14.504489077155494,87.66289844691826,13.244533,88.092524,Shimla,Ranchi,17.638422163724446,89.20063025893357
2830,254,Station_254,City_232,NWR,Standard,314,Station_314,City_84,ER,Premium,1036,70,14.8,1242.45,Superfast,9,0.19,24.140646793373254,91.09932360813073,13.244533,88.092524,Jaipur,Bhopal,18.794606507960992,74.50781486410268
4463,1164,Station_1164,City_251,SR,Standard,314,Station_314,City_84,ER,Premium,1668,50,33.36,1175.72,Rajdhani,5,0.02,9.477692037504912,82.93312771545378,13.244533,88.092524,Shimla,Kanpur,9.481784215132084,73.68869744297389
5939,928,Station_928,City_39,NR,Premium,1979,Station_1979,City_382,WR,Standard,315,100,3.15,98.54,Superfast,3,0.17,21.808144310266904,78.22160537310968,18.885778,88.062051,Mumbai,Trivandrum,31.743765190516637,70.64294578697539
3401,1173,Station_1173,City_370,ER,Standard,1979,Station_1979,City_382,WR,Standard,928,70,13.26,701.25,Rajdhani,7,0.15,17.34370313676476,78.66991250970642,18.885778,88.062051,Indore,Madurai,35.9688815572901,71.79743074161536
646,1713,Station_1713,City_27,SR,Standard,1979,Station_1979,City_382,WR,Standard,516,70,7.37,539.64,Express,1,0.19,10.169349773976979,90.96707397530687,18.885778,88.062051,Chennai,Shimla,12.872337928691444,94.56865154364152
9904,900,Station_900,City_419,ER,Basic,1979,Station_1979,City_382,WR,Standard,1568,70,22.4,1818.24,Superfast,3,0.17,36.759930865983264,70.93834351581853,18.885778,88.062051,Mumbai,Shimla,12.191479838610928,71.73730401090793
5896,1324,Station_1324,City_332,NER,Premium,1979,Station_1979,City_382,WR,Standard,176,120,1.47,122.48,Express,5,0.19,12.714874490675587,88.66504853764732,18.885778,88.062051,Dehradun,Kochi,11.687975934142017,92.56341099577419
9126,928,Station_928,City_39,NR,Premium,1138,Station_1138,City_195,SCR,Standard,572,120,4.77,277.58,Express,1,0.14,10.067907282030445,92.04567076020956,22.74767,88.580975,Chandigarh,Varanasi,21.02445316641368,91.51095900344885
2342,314,Station_314,City_84,ER,Premium,1138,Station_1138,City_195,SCR,Standard,600,50,12.0,293.26,Shatabdi,9,0.08,36.81352655447118,72.03248678177967,22.74767,88.580975,Pune,Indore,22.09772989855157,70.80288084461465
1460,1143,Station_1143,City_321,NCR,Basic,1138,Station_1138,City_195,SCR,Standard,1115,120,9.29,902.23,Shatabdi,8,0.3,9.792181889780391,72.43330691476582,22.74767,88.580975,Mumbai,Ahmedabad,9.749766958967651,77.57514479077551
8676,360,Station_360,City_231,WR,Premium,1138,Station_1138,City_195,SCR,Standard,1397,80,17.46,773.15,Shatabdi,7,0.27,19.046264735810162,89.25335708290986,22.74767,88.580975,Madurai,Bengaluru,23.85175120048379,85.88343189821276
6544,1559,Station_1559,City_491,WR,Basic,1138,Station_1138,City_195,SCR,Standard,1907,120,15.89,2252.5,Superfast,5,0.29,12.965208305192208,96.41308904422658,22.74767,88.580975,Trivandrum,Pune,33.36621516952917,81.19660174901279
9916,1835,Station_1835,City_381,SR,Basic,1138,Station_1138,City_195,SCR,Standard,225,120,1.88,249.12,Express,7,0.24,24.002064257184657,69.88926891436662,22.74767,88.580975,Pune,Jodhpur,12.770854477834662,91.41818532718062
8494,96,Station_96,City_227,ER,Premium,1138,Station_1138,City_195,SCR,Standard,304,50,6.08,277.78,Express,3,0.16,26.339889486661594,82.82620229761692,22.74767,88.580975,Varanasi,Jaipur,14.218132215585495,92.9062554502833
192,37,Station_37,City_461,SR,Basic,1319,Station_1319,City_433,WR,Premium,1654,100,16.54,1966.87,Shatabdi,4,0.04,20.5314006717103,70.98257780932879,29.105255,91.555994,Kanpur,Ahmedabad,35.26375363056856,71.5826760093951
